Bot,TP_mult,SL_mult,TP_pct,SL_pct,Leverage,PF,Return,MDD,WR,Sharpe,Trades,AvgHold_d
alpha,1.4,0.8,11.2,2.4,15,4.17,317.0,-54.7,50.0,0.65,12,1.2
alpha,1.4,0.8,11.2,2.4,20,4.15,424.0,-72.9,50.0,0.61,12,1.2
alpha,1.4,1.0,11.2,3.0,3,3.3,47.5,-19.9,50.0,0.55,12,1.2
alpha,1.4,1.0,11.2,3.0,5,3.27,86.0,-31.4,50.0,0.56,12,1.2
alpha,1.4,1.0,11.2,3.0,7,3.34,127.6,-36.2,50.0,0.6,12,1.2
alpha,1.4,1.0,11.2,3.0,10,3.33,186.5,-41.1,50.0,0.62,12,1.2
alpha,1.4,1.0,11.2,3.0,15,3.33,283.1,-54.7,50.0,0.64,12,1.2
alpha,1.4,1.0,11.2,3.0,20,3.29,372.5,-72.9,50.0,0.62,12,1.2
alpha,1.4,1.2,11.2,3.6,3,2.77,42.7,-20.3,50.0,0.51,12,1.2
alpha,1.4,1.2,11.2,3.6,5,2.7,75.4,-32.4,50.0,0.52,12,1.2
alpha,1.4,1.2,11.2,3.6,7,2.78,113.7,-38.8,50.0,0.56,12,1.2
alpha,1.4,1.2,11.2,3.6,10,2.74,163.5,-44.8,50.0,0.59,12,1.2
alpha,1.4,1.2,11.2,3.6,15,2.74,247.6,-54.7,50.0,0.62,12,1.2
alpha,1.4,1.2,11.2,3.6,20,2.71,323.8,-72.9,50.0,0.62,12,1.2
alpha,1.4,1.4,11.2,4.2,3,2.38,38.0,-20.8,50.0,0.47,12,1.3
alpha,1.4,1.4,11.2,4.2,5,2.31,65.4,-33.2,50.0,0.48,12,1.3
alpha,1.4,1.4,11.2,4.2,7,2.33,97.1,-41.8,50.0,0.51,12,1.3
alpha,1.4,1.4,11.2,4.2,10,2.34,142.4,-48.7,50.0,0.55,12,1.3
alpha,1.4,1.4,11.2,4.2,15,2.26,205.1,-57.6,50.0,0.59,12,1.3
alpha,1.4,1.4,11.2,4.2,20,2.2,258.3,-72.9,50.0,0.62,12,1.3
